,text,sentiment,label
789,"['@tsb', 'i', ""can't"", 'approve', 'payments', 'today', 'on', 'my', 'banking', 'app', 'when', 'will', 'this', 'system', 'be', 'working']",negative,service - digital
790,"['@tsb', '@barbarasutton15', 'i', 'also', ""can't"", ""'approve"", ""payments'"", 'from', 'my', 'online', 'banking', 'today', 'either', 'and', 'its', 'impossible', 'to', 'get', 'through', 'to', 'customer', 'service', 'on', 'the', 'phone', 'this', 'morning']",negative,service - general
791,"['@lloydsbank', 'so', 'everytime', 'i', 'try', 'to', 'log', 'on', 'to', 'my', 'mobile', 'banking', 'and', 'entering', 'my', 'memorable', 'info', 'it', 'says', 'sorry', 'payment', 'failed', 'but', 'failing', 'to', 'log', 'in']",negative,service - digital
792,"['shocking', 'service', 'as', 'ever', 'from', '@natwest_help', 'requested', 'a', 'callback', '-', 'they', 'call', 'me', 'back', 'and', ""i'm"", 'still', 'waiting', '16', 'mins', 'for', 'an', 'advisor', 'from', 'the', 'call', 'back']",negative,service - general
793,"['@natwest_help', 'trying', 'to', 'pay', 'my', 'holiday', 'off', 'this', 'morning', 'through', 'membership', 'benefits', 'payments', 'will', 'not', 'authorise', 'is', 'there', 'an', 'issue', 'with', 'the', 'website']",negative,service - digital
794,"['@halifaxbank', 'so', 'a', 'newly', 'issued', 'passport', 'isnt', 'enough', 'proof', 'to', 'change', 'my', 'name', 'on', 'my', 'sons', 'account', 'but', 'a', 'driving', 'licence', 'was', 'enough', 'proof', 'beforepp', 'before', 'you', 'ask', 'hmpo', 'has', 'all', 'my', 'original', 'documentation']",negative,general
795,"['@revolutapp', 'i', 'need', 'to', 'change', 'my', 'name', 'and', 'address', 'how', 'do', 'i', 'do', 'this', 'thanks']",neutral,inquiry
796,"['@santanderukhelp', 'despite', 'the', 'economic', 'crisis', 'this', 'is', 'still', 'a', 'good', 'time', 'to', 'invest', 'in', 'gold', 'and', 'crypto', 'the', 'rich', 'spend', 'less', 'and', 'invest', 'more', 'investing', 'in', 'this', 'economic', 'crisis', 'will', 'be', 'the', 'best', 'thing', 'to', 'doi', 'think', 'crypto', 'will', 'be', 'more', 'profitable', 'click', 'on', 'link', 'to', 'start', 'https://t', 'co/u9tehvlivr']",neutral,crpyto
797,"['@monzo', 'welp', 'that', 'didnt', 'work:/', 'i', 'selected', 'pink', 'https://t', 'co/iznotbgycz']",negative,general
798,"['dreadful', 'dreadful', 'service', 'from', '@tsb', 'in', 'pitsea', 'essex', 'today', 'woman', 'was', 'completely', 'unhelpful', ""i'd"", 'leave', 'but', ""it's"", 'the', 'only', 'bank', 'that', ""hasn't"", 'abandoned', 'that', 'poxy', 'ghost', 'town']",negative,service - general
799,"['@rbs_help', 'trying', 'to', 'verify', 'new', 'credit', 'card', 'on', 'apple', 'wallet', '1)', 'apple', 'wallet', 'has', 'one', 'option', 'to', 'do', 'this', 'and', 'it', 'is', 'to', 'call', 'rbs', '2)', 'calling', 'rbs', 'advises', 'you', 'to', 'use', 'the', 'rbs', 'app', '3)', 'using', 'the', 'rbs', 'app', 'advises', 'you', 'to', 'do', 'so', 'via', 'apple', 'wallet', 'using', 'the', 'chat', 'bot', 'is', 'useless']",negative,service - general
800,"['@lloydsbank', 'hi', 'i', 'want', 'to', 'cancel', 'my', 'home', 'and', 'contents', 'insurance', 'on', 'the', 'letter', 'it', 'says', 'i', 'can', 'do', 'this', 'online', 'but', ""i've"", 'looked', 'everywhere', 'on', 'the', 'app', 'and', 'the', 'web', 'version', 'and', ""can't"", 'see', 'the', 'option', 'anywhere', 'any', 'advice', 'thanks']",neutral,inquiry
801,"['@sally42469227', '@tsb', 'im', 'trying', 'to', 'pay', 'my', 'rent', 'too', 'hopeless', 'x']",negative,general
802,"['@lloydsbank', 'outlines', 'a', '1', 'billion', 'three', 'year', 'digitalisation', 'strategy', 'which', 'will', 'overhaul', 'its', 'technology', 'infrastructure', 'and', 'self-service', 'capabilities', 'https://t', 'co/0gprmslmva']",positive,investors
803,"['@rebel11_11', '@asknationwide', ""i've"", 'just', 'switched', 'to', '@starlingbank', '-', 'been', 'using', 'them', 'for', 'years', 'and', 'very', 'easy', 'to', 'deal', 'with']",negative,general
804,"['@revolutapp', 'can', 'i', 'still', 'transfer', 'money', 'into', 'russia']",neutral,inquiry
805,"['@revolutapp', '@louisgtache', '@babydogecoin', 'thanks', 'for', 'responding', '@revolutapp', 'we', 'love', 'our', 'babydogecoin', 'for', 'the', 'love', 'of', 'dogs', 'doglovers', 'catlovers', 'savedogs', 'https://t', 'co/oxstn3fjg9']",positive,investors
806,"['@elliottucker', '@revolutapp', '@irishredcross', 'stop', 'using', 'that', 'f', 'russian', 'app', 'if', 'you', 'really', 'want', 'to', 'help', 'wtf']",negative,activism
807,"['@hsbc_uk', 'im', 'seeking', 'clarification', 'on', 'the', 'terms', 'of', 'the', 'policy', 'my', 'daughter', 'lives', 'with', 'us', 'and', 'are', 'her', 'possessions', 'covered', 'secondly', 'do', 'i', 'need', 'to', 'inform', 'you', 'if', 'high', 'value', 'items']",neutral,inquiry
808,"[""'we"", 'left', 'our', 'dad', 'in', ""kyiv':"", 'the', 'bravery', 'of', 'this', 'little', 'boy', 'https://t', 'co/s3dmknhag3', 'via', '@youtube', 'one', 'really', 'quick', 'and', 'easy', 'way', 'to', 'help', 'is', 'to', 'donate', 'to', 'the', 'red', 'cross', 'via', '@revolutapp']",positive,activism
809,"['@natwest_help', 'hi', 'i', 'recently', 'switched', 'my', 'current', 'account', 'to', 'you', 'and', 'deposited', 'the', '1250', 'required', 'to', 'get', 'the', '150', 'switch', 'reward', 'but', 'i', 'havent', 'received', 'the', 'switch', 'reward', 'or', 'a', 'notification', 'to', 'tell', 'me', 'its', 'on', 'its', 'way', 'could', 'you', 'help', 'please', 'thanks']",neutral,inquiry
810,"['@santanderukhelp', 'booked', 'a', 'flight', 'to', 'vienna', 'with', 'ryanair', 'then', 'austria', 'went', 'into', 'lock', 'down', 'santander', 'and', 'ryanair', 'said', 'no', 'to', 'refund', 'as', 'the', 'flight', 'went', 'so', 'both', 'companies', 'wanted', 'me', 'to', 'travel', 'illegally', 'and', 'live', 'on', 'the', 'streets', 'with', 'no', 'accommodation', 'and', 'nowhere', 'open', 'for', '4', 'days', 'in', 'nov']",negative,service - general
811,"['@lloydsbank', 'hi', 'i', 'dont', 'have', 'time', 'if', 'someone', 'wants', 'to', 'call', 'me', 'they', 'can', 'but', 'im', 'at', 'work', 'so', 'i', 'dont', 'have', 'time', 'to', 'call', 'or', 'go', 'into', 'a', 'lloyds', 'bank']",negative,service - general
812,"['@santanderukhelp', 'can', 'i', 'dm', 'you', 'please']",neutral,inquiry
813,"['@barclaysuk', 'might', 'be', 'an', 'idea', 'to', 'update', 'all', 'of', 'your', 'listings', 'when', 'a', 'branch', 'closes', 'down', 'https://t', 'co/e8e8y7ttkd']",negative,service - general
814,"['@revolutapp', 'yesterday', 'i', 'signed', 'up', 'for', 'revolut', 'but', 'i', 'have', 'not', 'completed', 'all', 'the', 'procedure', 'to', 'receive', 'the', 'bonus', 'do', 'i', 'still', 'have', 'time', 'to', 'do', 'so', 'i', 'have', 'already', 'deposited', '40', 'into', 'my', 'account', 'and', 'made', 'a', 'purchase', 'of', '35']",neutral,inquiry
815,"['a', 'huge', 'thank', 'you', 'to', '@hsbc_uk', 'staff', 'for', 'visiting', 'bromley', 'campus', 'to', 'talk', 'to', 'our', 'students', 'about', 'making', 'sustainable', 'choices', 'budgeting', '&amp', 'spending', 'habits', 'it', 'provided', 'much', 'food', 'for', 'thought', 'and', 'reminded', 'us', 'that', 'small', 'changes', 'can', 'make', 'a', 'big', 'difference', 'individually', 'and', 'environmentally', 'https://t', 'co/hhvpynijjr']",positive,investors
816,"['@hsbc_uk', ""i've"", 'sent', 'it', 'in', 'twice', 'by', 'email', '2', 'this', 'email', 'address']",neutral,inquiry
817,"['hello', '@monzo', 'is', 'it', 'regular', 'practice', 'for', 'your', 'bank', 'to', 'ignore', 'victims', 'of', 'fraud', 'myself', 'and', 'my', 'bank', 'have', 'reached', 'out', 'regarding', 'this', 'and', 'have', 'had', 'no', 'response', 'from', 'you', 'for', 'weeks']",negative,fraud
818,"['@monzo', 'id', 'be', 'happy', 'to', 'but', 'you', 'hide', 'it', 'so', 'well', 'these', 'days', 'how', 'do', 'i', 'get', 'to', 'it']",negative,service - digital
819,"['(yes', 'im', 'aware', 'that', 'my', 'opinion', 'of', 'most', 'banks', 'is', 'that', 'they', 'are', 'slow', 'and', 'outdated', 'but', 'the', 'pure', 'fact', 'that', 'i', 'can', 'do', 'everything', 'i', 'want', 'to', 'on', '@monzos', 'app', 'and', 'i', 'cant', 'do', 'some', 'of', 'the', 'basics', 'in', 'the', '@asknationwide', 'app', 'says', 'a', 'lot)', 'im', 'quite', 'open', 'about', 'my', 'opinion', 'as', 'you', 'can', 'tell']",negative,service - digital
820,"['@revolutapp', 'can', 'i', 'send', 'to', 'ukraine']",neutral,inquiry
821,"['@3ukow5k1', '@revolutapp', 'it', ""didn't"", 'bother', 'you', 'before', 'it', 'was', 'owned', 'by', 'a', 'russian', 'oligarch']",negative,activism
822,"['@halifaxbank', 'is', 'there', 'an', 'issue', 'with', 'making', 'payments', 'to', 'accounts', 'with', 'a', 'different', 'bank', 'transferred', 'some', 'money', 'its', 'showing', 'as', 'coming', 'out', 'of', 'my', 'account', 'but', 'its', 'not', 'showing', 'in', 'the', 'recipients', 'account', 'faster', 'payment', 'used', 'so', 'should', 'be', 'with', 'them']",negative,service - digital
823,"['@bbcnews', 'old', 'fashioned', 'banks', 'that', 'cant', 'keep', 'up', 'with', 'the', 'ever', 'changing', 'it', 'world', 'to', 'slow', 'to', 'adjust', 'and', 'update', 'their', 'systems', 'and', 'tech', 'just', 'a', 'relief', 'we', 'have', 'modern', 'tech', 'focused', 'banks', 'like', '@monzo', 'now']",positive,service - digital
824,"['@jonnohopkins', '@bbcnews', '@monzo', 'nope', 'missed', 'that']",neutral,general
825,"['@santanderukhelp', 'hi', 'how', 'long', 'would', 'it', 'take', 'for', 'me', 'to', 'get', 'my', 'account', 'number', 'and', 'sort', 'code', 'if', 'i', 'open', 'my', 'account', 'in', 'the', 'bank', 'branch', ""i'm"", 'in', 'scotland']",neutral,inquiry
826,"['@natwest_help', 'can', 'some', 'one', 'help', 'with', 'trying', 'to', 'get', 'hold', 'of', 'child', 'trust', 'fund', 'waiting', 'two', 'months', 'to', 'get', 'childs', 'money', 'which', 'is', 'their', 'is', 'a', 'disgrace', 'and', 'no', 'customer', 'service']",negative,service - general
827,"['@chloespjs', '@monzo', '@asknationwide', 'i', 'bloody', 'love', 'monzo', 'best', 'bank', 'for', 'trans', 'folk', 'by', 'far', 'barclays', 'want', 'me', 'to', 'go', 'into', 'branch', 'with', 'my', 'deed', 'poll', 'and', 'id', 'monzo', 'just', 'sorted', 'the', 'name', 'change', 'immediately', 'over', 'chat']",positive,general
828,"['@lloydsbank', 'distressing', 'after', 'my', 'mother-in-laws', 'death', 'on', '1/1/22', 'that', 'although', 'we', 'keep', 'uploading', 'the', 'required', 'documents', 'lloyds', 'cant', 'find', 'them', 'after', 'the', 'second', 'time', 'of', 'uploading', 'them', 'and', 'are', 'obstructing', 'the', 'legal', 'duty', 'of', 'us', 'as', 'executors', 'to', 'settle', 'her', 'will']",negative,service - general
829,"['@hsbc_uk', 'thanks', 'i', 'have', 'done']",neutral,inquiry
830,"['@santanderukhelp', 'the', 'very', 'point', 'is', 'trying', 'to', 'set', 'up', 'online', 'banking', 'and', 'not', 'being', 'able', 'to', 'do', 'it', 'my', 'father', 'in', 'law', 'is', 'terminally', 'ill', 'and', 'this', 'is', 'your', 'advice', 'an', 'hour', 'and', 'a', 'half', 'wait', 'due', 'to', 'increased', 'customer', 'contact', 'disgraceful', 'response']",negative,service - digital
831,"['@lloydsbank', 'not', 'helpful', 'at', 'all']",negative,general
832,"['@tanyajunghans', '@revolutapp', 'hi', 'what', 'are', 'they', 'fees', 'like']",neutral,inquiry
833,"['@paultubb1', '@clivewismayer', '@hsbc_uk', 'the', 'aml', 'and', 'kyc', 'bollocks', ""i'm"", 'dealing', 'with', 'now', 're:', 'my', 'uk', 'occupational', 'pension', 'i', 'should', 'have', 'merely', 'said', 'this:', 'where', 'did', 'you', 'get', 'the', 'money', 'mr', 'dembinski', 'i', 'was', 'manager', 'of', 'large', 'state', 'agro-fertilizer', 'collective', 'when', 'it', 'became', 'private', 'enterprise', 'oh', 'well', ""that's"", 'ok', 'then']",negative,general
834,"['@santanderukhelp', 'well', 'i', 'spoke', 'to', 'you', 'lot', 'on', 'the', 'phone', 'and', 'that', 'was', 'useless', 'ignorance', 'towards', 'someone', 'struggling', 'with', 'cancer', 'is', 'shocking', 'im', 'sure', 'if', 'she', 'owed', 'you', 'money', 'you', 'not', 'be', 'slow', 'in', 'getting', 'in', 'touch']",negative,service - general
835,"['trying', 'to', 'open', 'an', '@starlingbank', 'business', 'account', 'is', 'proving', 'to', 'be', 'more', 'hassle', 'than', 'im', 'willing', 'to', 'deal', 'with']",negative,service - general
836,"['@rbs_help', 'its', 'taken', 'more', 'than', '3', 'hours', 'with', 'rbs', 'to', 'get', 'to', 'the', 'point', 'where', 'they', 'cant', 'find', 'any', 'record', 'of', 'a', 'bank', 'card', 'they', 'have', 'issued', 'to', 'me', '4', 'days', 'and', 'still', 'trying', 'to', 'get', 'help', 'before', 'i', 'just', 'transfer', 'all', 'the', 'balance', 'out', 'and', 'close', 'this', 'account', 'down', 'https://t', 'co/uz6whvzvjt']",negative,service - digital
837,"['@revolutapp', 'thank', 'you']",neutral,general
838,"['@deeks_geek', '@revolutapp', 'maybe', 'they', 'could', 'answer', 'specific', 'to', 'your', 'needs', 'but', 'for', 'me', 'the', 'sa', 'bank', 'took', 'money', 'off', 'not', 'revolut']",neutral,inquiry
839,"['@santanderukhelp', 'hi', ""i'm"", 'trying', 'to', 'stop', 'an', 'accidental', 'transfer', 'i', 'made', 'this', 'morning', 'holding', 'on', 'to', 'the', 'select', 'line', 'for', 'over', '30', 'minutes', 'now', 'please', 'can', 'you', 'help', 'urgently']",neutral,inquiry
840,"['@revolutapp', 'i', 'am', 'not', 'a', 'revolut', 'customer', 'the', 'person', 'who', 'is', 'has', 'contacted', 'your', 'team', 'they', 'have', 'highlighted', 'all', 'transfer', 'details', 'are', 'correct', 'yet', 'funds', 'not', 'received']",neutral,inquiry
841,"['@cooperativebank', 'now', 'been', 'on', '40', 'mins', 'to', 'try', 'and', 'retrieve', 'missing', 'statements', 'for', 'my', 'accountant', 'this', 'is', 'the', '2nd', 'time', 'i', 'have', 'called', 'you', 'today', 'i', 'was', 'cut', 'off', 'after', '45', 'mins', 'last', 'call', 'can', 'anyone', 'help', 'https://t', 'co/3xuju7rxkf']",negative,service - general
842,"['@revolutapp', 'ukrainians', 'have', 'found', 'a', 'way', 'to', 'save', 'you', 'from', 'anti-russian', 'sanctions', 'how', 'you', 'liking', 'your', 'new', 'card', 'design', 'revolut', 'russiansanctions', 'ukraineinvasion', 'https://t', 'co/bhs6lc5tm3']",positive,activism
843,"['@natwest_help', '@rbs_help', '1', 'hour', '30', 'minutes', 'and', 'the', 'phone', 'went', 'dead', 'what', 'is', 'going', 'on', 'he', 'has', 'no', 'time', 'to', 'try', 'again']",negative,service - general
844,"['@santanderukhelp', 'santander', 'customer', 'are', 'awful', 'they', 'refuse', 'to', 'help', 'with', 'a', 'fraud', 'payment', 'they', 'also', 'refuse', 'to', 'put', 'me', 'through', 'to', 'the', 'complaints', 'team', 'meanwhile', ""i'm"", 'out', 'of', 'pocket']",negative,fraud
845,"['@halifaxbank', 'as', 'advised', 'via', 'dm', 'i', 'tried', 'to', 'use', 'your', 'app', 'for', 'my', 'query', 'if', 'the', 'va', 'was', 'human', ""it'd"", 'be', 'sectioned', 'not', 'waiting', 'for', '20', 'mins', 'on', 'the', 'phone', 'either', 'about', 'to', 'time-travel', 'back', 'fire', 'up', 'word', 'and', 'write', 'a', 'letter', 'to', 'see', 'if', 'that', 'works', 'useless']",negative,service - general
846,"['@natwest_help', '-', 'still', 'trying', 'to', 'verify', 'a', 'credit', 'card', 'for', 'apple', 'pay', 'message', 'says', 'call', 'you', 'call', 'you', 'and', 'that', 'says', 'dont', 'call', 'us', 'use', 'the', 'app', 'now', 'waiting', 'in', 'a', 'queue', 'for', 'over', '40', 'minutes', 'on', 'chat', 'why', 'is', 'it', 'so', 'difficult']",negative,service - general
847,"['@lloydsbank', 'how', 'can', 'i', 'speak', 'to', 'someone', 'on', 'the', 'telephone', 'the', 'service', 'i', 'need', 'is', 'not', 'available', 'online']",negative,service - digital
848,"['@santanderukhelp', 'thank', 'you']",neutral,general
849,"['customers', 'from', '@revolutapp', 'have', 'donated', 'over', '1', 'million', 'euro', 'to', 'the', 'ukrainianred', 'cross', 'appeal', 'since', 'it', 'was', 'enabled', 'on', 'friday', 'https://t', 'co/it1xgpt3ve']",positive,activism
850,"['@tanyajunghans', '@revolutapp', 'if', 'only', 'revolut', 'was', 'also', 'this', 'fast', 'to', 'allow', 'btc', 'withdrawls']",neutral,general
851,"['@gaz_short81', '@emmelinehartley', '@hsbc_uk', 'hello', 'gary', ""i'm"", 'an', 'assistant', 'producer', 'for', 'britespark', 'films', 'and', ""we're"", 'making', 'a', 'documentary', 'on', 'the', 'rise', 'of', 'scam', 'text', 'messages', ""i'd"", 'love', 'to', 'chat', 'with', 'you', 'about', 'your', 'recent', 'experience', 'please', 'dm', 'or', 'email', 'me', 'at', 'janine', 'trafford@britesparkfilms', 'com', 'best', 'janine']",neutral,fraud
852,"['@santanderukhelp', 'ffs', 'i', 'got', 'cut', 'off', 'by', 'your', 'call', 'handler', 'shambles', 'absolute', 'shambles']",negative,service - general
853,"['@hsbc_uk', 'we', 'need', 'our', 'commercial', 'card', 'un', 'freezing', 'your', 'phone', 'lines', 'are', 'a', 'joke']",negative,service - general
854,"['@hsbc_uk', 'fantastic', 'thanks', 'a', 'lot']",positive,general
855,"['@halifaxbank', 'online', 'personal', 'account', 'was', 'locked', 'for', 'no', 'reason', 'when', 'setting', 'up', 'a', 'new', 'payee', 'had', 'to', 'call', 'to', 'try', 'and', 'sort', 'now', 'been', 'on', 'hold', 'for', '50', 'mins', 'so', 'far', 'spoke', 'to', '2', 'people', 'at', '20', 'min', 'intervals', 'only', 'to', 'be', 'put', 'back', 'in', 'the', 'hold', 'queue', 'can', 'a', 'call', 'back', 'be', 'arranged', 'rather', 'than', 'hold']",negative,service - general
856,"['@halifaxbank', 'complaint', 'form', 'already', 'submitted', 'it', 'takes', '4', 'to', '8', 'weeks', 'i', 'need', 'my', 'mortgage', 'bank', 'details', 'and', 'the', 'mortgage', 'payment', 'to', 'move', 'to', 'my', 'pay', 'day', 'is', 'that', 'difficult', 'to', 'manage']",negative,general
857,"['@lloydsbank', 'on', 'hold', 'for', '30', 'minutes', 'no', 'explanation', 'no', 'replies', 'to', 'my', 'direct', 'message', 'since', 'april', '2020']",negative,service - general
858,"['@lloydsbank', 'can', 'you', 'please', 'check', 'your', 'dms', 'thanks']",neutral,inquiry
859,"['@santanderukhelp', 'can', 'i', 'have', 'more', 'than', 'one', 'every', 'day', 'savings', 'account', 'and', 'can', 'i', 'just', 'apply', 'for', 'another', 'one', 'on', 'my', 'banking', 'app']",neutral,inquiry
860,"['@revolutapp', 'be', 'aware', 'revolut', 'may', 'suspend', 'your', 'account', 'without', 'explaining', 'any', 'reasons', 'for', 'that', 'last', 'week:', 'suspended', 'twice', ""wasn't"", 'able', 'to', 'use', 'my', 'card', 'and', 'the', 'metal', 'benefits', 'on', 'my', 'birthday', 'maybe', 'my', 'russian', 'sur/name', 'is', 'the', 'problem', '@nstoronsky', 'revolutmetal']",negative,general
